134,211,284,187
135,131,187,187
136,188,241,187
137,1,47,187
138,1,114,187
139,40,74,187
140,47,85,187
141,1,61,187
142,62,110,187
143,174,224,187
144,1,41,187
145,1,74,187
146,49,153,187
147,1,56,187
148,1,52,187
149,1,35,187
150,55,79,187
151,58,93,187
152,1,44,187
153,27,48,187
154,28,53,187
155,1,94,187
156,1,39,187
157,1,46,187
158,1,28,187
159,42,119,187
160,32,89,187
161,90,146,187
162,78,202,187
163,1,38,187
164,56,109,187
165,1,61,187
166,1,38,187
167,75,102,187
168,45,88,187
169,1,41,187
170,27,68,187
171,86,113,187
172,42,67,187
173,68,105,187
174,1,33,187
175,34,62,187
176,1,66,187
177,1,61,187
178,55,90,187
179,1,42,187
180,1,31,187
181,32,70,187
182,1,48,187
183,1,117,187
184,53,103,187
185,1,53,187
186,46,81,187
187,161,207,187
188,67,114,187
189,31,65,187
190,1,81,187
0,1,48,6
1,66,91,6
2,100,148,6
3,77,126,6
4,83,130,6
5,40,89,6
6,43,95,6
7,1,48,6
8,49,94,6
9,1,45,6
10,1,53,6
11,24,48,6
12,1,33,6
13,34,59,6
14,60,180,6
15,1,44,6
16,1,52,6
17,26,47,6
18,1,47,6
19,1,44,6
20,163,204,6
21,91,161,6
22,1,81,6
23,57,122,6
24,1,27,6
25,28,55,6
26,73,113,6
27,75,127,6
28,1,57,6
29,1,44,6
30,1,48,6
31,27,40,6
32,145,210,6
33,57,102,6
34,103,155,6
35,186,233,6
36,1,51,6
37,67,103,6
38,47,93,6
39,1,44,6
40,1,52,6
41,155,207,6
42,50,98,6
43,1,24,6
44,1,80,6
45,1,48,6
46,79,115,6
47,45,82,6
48,1,52,6
49,31,54,6
50,55,77,6
51,1,74,6
52,75,149,6
53,98,135,6
54,1,41,6
55,78,107,6
56,1,48,6
57,190,281,6
58,1,33,6
59,152,207,6
60,80,125,6
61,78,135,6
62,47,77,6
63,1,60,6
64,1,28,6
65,1,41,6
66,1,48,6
67,1,43,6
68,1,37,6
69,100,145,6
70,51,104,6
71,45,82,6
72,44,68,6
73,1,45,6
74,1,22,6
75,80,123,6
76,1,22,6
77,1,76,6
78,1,59,6
79,1,44,6
80,1,52,6
81,90,129,6
82,1,34,6
83,47,98,6
84,64,87,6
85,1,56,6
86,1,41,6
87,1,58,6
88,1,36,6
89,1,30,6
90,1,48,6
91,81,125,6
92,135,188,6
93,1,48,6
94,34,58,6
95,20,42,6
96,1,59,6
97,1,51,6
98,38,82,6
99,49,110,6
100,1,37,6
101,1,44,6
102,58,105,6
103,1,50,6
104,25,51,6
105,42,82,6
106,1,40,6
107,146,178,6
108,35,79,6
109,111,174,6
110,1,66,6
111,1,47,6
112,46,94,6
113,48,101,6
114,75,115,6
115,1,63,6
116,1,53,6
117,131,166,6
118,1,38,6
119,1,38,6
120,60,112,6
121,168,231,6
122,104,146,6
123,305,344,6
124,1,42,6
125,162,206,6
126,1,48,6
127,1,130,6
128,1,33,6
129,33,74,6
130,69,117,6
131,39,80,6
132,107,146,6
133,32,65,6
134,133,173,6
135,1,39,6
136,206,255,6
137,1,55,6
138,42,85,6
139,1,40,6
140,55,99,6
141,46,102,6
142,1,35,6
143,106,149,6
144,47,66,6
145,37,80,6
146,1,38,6
147,1,39,6
148,1,53,6
149,1,124,6
150,1,46,6
151,1,48,6
152,74,97,6
153,1,37,6
154,1,47,6
155,98,159,6
156,52,72,6
157,24,51,6
158,1,39,6
159,80,133,6
160,132,180,6
161,1,57,6
162,141,184,6
163,1,27,6
164,77,114,6
165,1,31,6
166,45,87,6
167,44,93,6
168,1,33,6
169,98,132,6
170,40,96,6
171,1,37,6
172,141,190,6
0,132,159,22
1,26,48,22
2,119,173,22
3,45,95,22
4,48,78,22
5,72,102,22
6,25,53,22
7,1,25,22
8,1,34,22
9,1,28,22
10,1,66,22
11,1,32,22
12,1,49,22
13,27,89,22
14,55,100,22
15,53,87,22
16,88,119,22
17,1,112,22
18,1,18,22
19,1,37,22
20,1,58,22
21,1,88,22
22,1,63,22
23,30,60,22
24,27,102,22
25,60,126,22
26,78,111,22
27,1,29,22
28,52,88,22
29,33,70,22
30,1,32,22
31,64,77,22
32,1,42,22
33,1,45,22
34,24,64,22
35,1,64,22
36,1,34,22
37,43,67,22
38,88,117,22
39,100,130,22
40,69,100,22
41,1,78,22
42,1,24,22
43,83,122,22
44,44,131,22
45,86,151,22
46,1,55,22
47,164,230,22
48,103,157,22
49,1,34,22
50,105,148,22
51,72,125,22
52,1,32,22
53,95,158,22
54,1,59,22
55,1,46,22
56,190,229,22
57,1,99,22
58,106,139,22
59,1,115,22
60,1,48,22
61,35,67,22
62,68,102,22
63,52,86,22
64,1,80,22
65,67,138,22
66,1,53,22
67,141,182,22
68,1,46,22
69,1,85,22
70,141,196,22
71,46,84,22
72,32,83,22
73,1,68,22
74,1,41,22
75,138,171,22
76,1,28,22
77,1,29,22
78,41,61,22
79,27,62,22
80,85,103,22
81,1,103,22
82,22,39,22
83,1,46,22
84,1,42,22
85,60,160,22
86,62,100,22
87,49,93,22
88,35,69,22
89,1,36,22
90,76,99,22
91,1,31,22
92,1,40,22
93,41,81,22
94,67,143,22
95,1,36,22
0,1,25,55
1,1,20,55
2,31,53,55
3,1,20,55
4,1,26,55
5,1,36,55
6,48,71,55
7,55,114,55
8,61,118,55
9,119,176,55
10,1,35,55
11,36,61,55
12,1,35,55
13,64,97,55
14,1,29,55
15,27,55,55
16,1,28,55
17,1,41,55
18,1,25,55
19,87,122,55
20,123,152,55
21,153,188,55
22,109,145,55
23,1,20,55
24,28,45,55
25,1,29,55
26,1,22,55
27,176,213,55
28,1,26,55
29,52,77,55
30,79,102,55
31,103,123,55
32,30,51,55
33,37,73,55
34,1,68,55
35,24,49,55
36,50,80,55
37,31,48,55
38,77,91,55
39,26,35,55
40,20,29,55
41,234,257,55
42,54,77,55
43,1,31,55
44,87,140,55
45,1,26,55
46,1,56,55
47,1,23,55
48,1,44,55
49,132,163,55
50,152,183,55
51,112,163,55
52,28,52,55
53,1,55,55
54,47,102,55
55,1,19,55
56,39,71,55
57,126,158,55
58,1,25,55
59,1,27,55
60,79,102,55
61,66,103,55
62,1,57,55
63,1,83,55
64,1,29,55
65,157,191,55
66,49,92,55
67,1,36,55
68,1,25,55
69,1,24,55
70,25,49,55
71,1,24,55
72,1,21,55
73,1,34,55
74,1,37,55
75,86,107,55
76,105,127,55
77,43,87,55
78,67,92,55
79,93,121,55
80,1,39,55
81,1,55,55
82,1,26,55
83,1,75,55
84,1,31,55
85,51,75,55
86,45,71,55
87,43,71,55
88,80,99,55
89,161,244,55
90,38,76,55
91,42,73,55
92,1,48,55
93,137,159,55
94,1,42,55
0,1,43,47
1,42,88,47
2,1,28,47
3,1,24,47
4,40,57,47
5,1,26,47
6,1,22,47
7,145,203,47
8,38,74,47
9,50,77,47
10,136,178,47
11,36,73,47
12,1,50,47
13,94,126,47
14,43,90,47
15,26,48,47
16,1,63,47
17,46,66,47
18,67,97,47
19,33,63,47
20,127,161,47
21,1,34,47
22,1,74,47
23,83,108,47
24,113,142,47
25,1,45,47
26,25,47,47
27,1,37,47
28,88,130,47
29,57,84,47
30,1,22,47
31,1,55,47
32,51,96,47
33,1,42,47
34,1,32,47
35,33,63,47
36,175,211,47
37,31,62,47
38,37,65,47
39,1,32,47
40,27,52,47
41,43,73,47
42,1,32,47
43,1,71,47
44,1,28,47
45,1,29,47
46,1,42,47
47,46,64,47
48,1,32,47
49,1,40,47
50,41,76,47
51,1,30,47
52,180,242,47
53,1,42,47
54,71,89,47
55,94,137,47
56,48,74,47
57,36,68,47
58,1,47,47
59,1,65,47
60,37,113,47
61,87,110,47
62,26,49,47
63,1,43,47
64,118,155,47
65,156,195,47
66,1,30,47
67,53,85,47
68,1,28,47
69,40,75,47
70,1,31,47
71,1,23,47
72,28,59,47
73,70,91,47
74,23,41,47
75,122,154,47
76,47,105,47
77,40,70,47
78,1,37,47
79,1,164,47
80,1,56,47
81,130,172,47
82,123,160,47
83,1,46,47
84,1,59,47
85,1,32,47
86,47,112,47
87,1,36,47
88,1,37,47
89,64,88,47
90,32,54,47
91,1,33,47
92,22,44,47
93,104,165,47
94,1,49,47
95,50,80,47
96,116,164,47
97,42,103,47
98,28,49,47
99,99,133,47
100,47,68,47
101,1,49,47
102,1,50,47
103,58,77,47
104,1,30,47
105,63,122,47
106,1,35,47
107,1,28,47
108,1,39,47
109,1,23,47
110,1,22,47
111,1,25,47
112,26,49,47
113,1,33,47
114,47,138,47
115,1,22,47
116,137,182,47
117,1,73,47
118,1,62,47
119,37,62,47
120,32,66,47
121,1,35,47
122,36,73,47
123,1,44,47
124,42,75,47
125,39,77,47
126,1,35,47
127,73,91,47
128,1,47,47
129,48,101,47
130,154,192,47
131,44,85,47
132,113,143,47
133,81,140,47
134,1,41,47
135,42,74,47
136,85,137,47
137,1,30,47
138,90,121,47
139,49,68,47
140,1,44,47
141,52,85,47
142,1,31,47
143,73,90,47
144,1,27,47
145,127,164,47
146,1,42,47
147,77,113,47
148,38,58,47
149,1,25,47
150,1,91,47
151,1,27,47
152,28,50,47
153,1,33,47
154,71,102,47
155,30,52,47
156,52,94,47
157,101,135,47
158,19,40,47
159,36,76,47
160,77,115,47
161,148,179,47
162,1,50,47
163,50,87,47
164,1,34,47
165,1,35,47
166,1,22,47
167,23,39,47
168,1,207,47
169,1,26,47
170,1,51,47
171,1,63,47
172,49,86,47
173,64,101,47
174,1,25,47
175,26,45,47
176,1,40,47
177,1,32,47
178,75,112,47
179,91,145,47
180,1,60,47
181,29,51,47
182,52,74,47
183,72,97,47
184,153,208,47
185,28,49,47
186,1,31,47
187,1,68,47
188,1,36,47
189,1,34,47
0,84,119,170
1,55,99,170
2,1,24,170
3,1,28,170
4,1,43,170
5,1,33,170
6,1,23,170
7,64,110,170
8,1,31,170
9,154,223,170
10,1,35,170
11,1,29,170
12,30,69,170
13,1,35,170
14,27,56,170
15,93,117,170
16,1,44,170
17,44,75,170
18,31,48,170
19,1,43,170
20,106,148,170
21,1,35,170
22,71,102,170
23,1,41,170
24,42,77,170
25,1,27,170
26,28,59,170
27,52,103,170
28,100,142,170
29,143,190,170
30,32,62,170
31,32,53,170
32,54,74,170
33,1,35,170
34,1,29,170
35,1,40,170
36,1,33,170
37,57,76,170
38,77,98,170
39,59,80,170
40,73,103,170
41,82,105,170
42,1,47,170
43,1,22,170
44,27,57,170
45,1,25,170
46,35,58,170
47,1,36,170
48,1,34,170
49,1,53,170
50,1,48,170
51,32,51,170
52,1,36,170
53,37,53,170
54,185,220,170
55,59,109,170
56,40,86,170
57,80,111,170
58,64,95,170
59,96,122,170
60,1,38,170
61,39,70,170
62,1,37,170
63,94,126,170
64,127,167,170
65,1,38,170
66,95,130,170
67,1,23,170
68,107,137,170
69,43,92,170
70,1,40,170
71,89,115,170
72,1,44,170
73,39,70,170
74,71,115,170
75,1,88,170
76,1,27,170
77,1,54,170
78,1,26,170
79,1,39,170
80,1,33,170
81,70,98,170
82,99,123,170
83,1,41,170
84,1,40,170
85,65,97,170
86,1,29,170
87,43,69,170
88,40,69,170
89,1,25,170
90,1,46,170
91,1,32,170
92,33,59,170
93,88,114,170
94,51,80,170
95,1,46,170
96,117,149,170
97,35,69,170
98,96,134,170
99,1,22,170
100,1,47,170
101,84,113,170
102,1,26,170
103,1,32,170
104,201,238,170
105,1,47,170
106,1,38,170
107,1,31,170
108,1,30,170
109,29,50,170
110,1,29,170
111,112,143,170
112,1,30,170
113,1,49,170
114,1,47,170
115,1,72,170
116,66,93,170
117,1,62,170
118,1,47,170
119,43,71,170
120,72,101,170
121,1,63,170
122,1,27,170
123,1,32,170
124,99,122,170
125,1,29,170
126,69,94,170
127,1,54,170
128,1,26,170
129,35,63,170
130,41,79,170
131,25,43,170
132,59,91,170
133,1,37,170
134,143,171,170
135,1,38,170
136,81,120,170
137,138,175,170
138,1,30,170
139,31,48,170
140,88,124,170
141,81,111,170
142,138,170,170
143,54,68,170
144,98,122,170
145,48,90,170
146,91,125,170
147,61,91,170
148,1,27,170
149,1,25,170
150,1,27,170
151,59,85,170
152,36,55,170
153,46,86,170
154,87,121,170
155,1,50,170
156,1,45,170
157,1,53,170
158,36,74,170
159,1,25,170
160,38,62,170
161,1,28,170
162,1,44,170
163,70,101,170
164,1,52,170
165,1,40,170
166,1,43,170
167,1,29,170
168,123,150,170
169,39,63,170
170,132,164,170
171,1,34,170
172,140,165,170
173,1,41,170
174,1,49,170
175,46,90,170
176,33,69,170
177,35,59,170
178,1,52,170
179,1,34,170
180,1,43,170
181,88,129,170
182,43,81,170
183,1,22,170
0,44,88,194
1,89,129,194
2,124,182,194
3,1,60,194
4,1,48,194
5,1,44,194
6,75,116,194
7,87,124,194
8,1,84,194
9,43,83,194
10,1,49,194
11,26,45,194
12,88,135,194
13,1,48,194
14,61,80,194
15,42,75,194
16,1,50,194
17,50,95,194
18,1,43,194
19,91,139,194
20,1,38,194
21,76,112,194
22,1,39,194
23,1,34,194
24,1,84,194
25,95,120,194
26,1,33,194
27,1,29,194
28,153,192,194
29,56,80,194
30,1,24,194
31,25,43,194
32,75,107,194
33,1,35,194
34,122,157,194
35,1,33,194
36,31,54,194
37,126,169,194
38,1,33,194
39,1,50,194
40,1,35,194
41,46,66,194
42,49,70,194
43,44,127,194
44,68,116,194
45,117,204,194
46,1,49,194
47,1,34,194
48,103,155,194
49,1,75,194
50,1,34,194
51,35,82,194
52,1,41,194
53,1,59,194
54,1,50,194
55,80,121,194
56,1,39,194
57,1,63,194
58,105,140,194
59,1,67,194
60,38,55,194
61,1,58,194
62,1,46,194
63,69,113,194
64,1,37,194
65,1,51,194
66,1,35,194
67,140,173,194
68,1,40,194
69,1,36,194
70,1,35,194
71,1,61,194
72,60,96,194
73,96,126,194
74,74,106,194
75,85,118,194
76,58,110,194
77,167,228,194
78,1,25,194
79,1,43,194
80,1,42,194
81,1,40,194
82,64,96,194
83,1,46,194
84,73,103,194
85,1,40,194
86,32,66,194
87,28,52,194
88,100,139,194
89,1,60,194
90,1,36,194
91,1,21,194
92,39,55,194
93,56,111,194
94,44,91,194
95,45,86,194
96,1,63,194
97,1,40,194
98,40,86,194
99,1,24,194
100,41,60,194
101,72,109,194
102,37,77,194
103,24,51,194
104,1,36,194
105,45,90,194
106,35,62,194
107,1,40,194
108,25,41,194
109,1,57,194
110,1,41,194
111,1,27,194
112,1,65,194
113,51,76,194
114,77,97,194
115,1,48,194
116,1,60,194
117,119,155,194
118,33,67,194
119,102,130,194
120,1,37,194
121,1,48,194
122,1,45,194
123,24,39,194
124,1,20,194
125,42,112,194
126,1,30,194
127,60,94,194
128,1,48,194
129,66,102,194
130,35,74,194
131,1,23,194
132,1,28,194
133,1,44,194
134,1,38,194
135,43,88,194
136,1,55,194
0,48,78,83
1,1,30,83
2,36,67,83
3,111,160,83
4,1,27,83
5,46,65,83
6,1,21,83
7,1,32,83
8,50,108,83
9,109,162,83
10,106,139,83
11,1,52,83
12,120,165,83
13,1,36,83
14,1,49,83
15,1,51,83
16,1,44,83
17,80,112,83
18,113,142,83
19,42,104,83
20,140,175,83
21,64,91,83
22,76,131,83
23,1,33,83
24,81,115,83
25,46,100,83
26,1,53,83
27,1,42,83
28,43,68,83
29,48,82,83
30,99,134,83
31,66,131,83
32,42,78,83
33,39,82,83
34,1,35,83
35,1,75,83
36,1,40,83
37,1,57,83
38,33,63,83
39,1,54,83
40,1,22,83
41,39,82,83
42,1,42,83
43,43,82,83
44,1,54,83
45,64,95,83
46,29,58,83
47,38,74,83
48,95,129,83
49,138,172,83
50,35,61,83
51,1,27,83
52,36,82,83
53,1,59,83
54,1,41,83
55,1,63,83
56,1,66,83
57,38,65,83
58,66,90,83
59,91,121,83
60,1,34,83
61,1,25,83
62,1,37,83
63,35,79,83
64,1,32,83
65,60,91,83
66,1,36,83
67,58,86,83
68,1,43,83
69,1,60,83
70,1,57,83
71,1,23,83
72,74,98,83
73,1,27,83
74,1,32,83
75,33,63,83
76,36,48,83
77,1,26,83
78,141,188,83
79,93,128,83
80,1,53,83
81,38,75,83
82,1,62,83
83,113,154,83
84,100,136,83
85,1,25,83
86,43,85,83
87,1,36,83
88,119,142,83
89,111,149,83
90,45,102,83
91,1,61,83
92,1,23,83
93,24,138,83
94,1,40,83
95,1,36,83
96,1,68,83
97,69,107,83
98,1,44,83
99,1,36,83
100,73,105,83
101,1,43,83
102,46,60,83
103,1,40,83
104,41,62,83
105,1,32,83
106,138,185,83
107,35,74,83
108,40,94,83
109,95,148,83
110,1,50,83
111,63,92,83
112,44,80,83
113,1,32,83
114,1,37,83
115,1,47,83
116,1,41,83
117,35,81,83
118,1,51,83
119,24,45,83
120,31,50,83
121,1,32,83
122,1,64,83
123,1,34,83
124,1,41,83
125,1,48,83
126,49,95,83
127,96,145,83
128,31,66,83
129,54,85,83
130,1,88,83
131,34,59,83
132,75,138,83
133,1,30,83
134,1,33,83
135,89,127,83
136,50,94,83
0,32,64,27
1,1,40,27
2,90,119,27
3,120,151,27
4,20,36,27
5,1,75,27
6,1,27,27
7,1,71,27
8,49,81,27
9,1,51,27
10,1,42,27
11,1,35,27
12,1,43,27
13,1,49,27
14,131,172,27
15,1,62,27
16,98,151,27
17,1,58,27
18,65,124,27
19,29,67,27
20,1,68,27
21,180,254,27
22,1,38,27
23,79,107,27
24,59,91,27
25,1,35,27
26,118,172,27
27,56,104,27
28,111,148,27
29,1,22,27
30,87,122,27
31,128,183,27
32,1,36,27
33,1,28,27
34,1,40,27
35,1,53,27
36,27,56,27
37,57,85,27
38,86,120,27
39,76,95,27
40,72,110,27
41,1,20,27
42,32,59,27
43,41,81,27
44,1,60,27
45,38,77,27
46,1,86,27
47,82,150,27
48,64,106,27
49,1,40,27
50,39,75,27
51,1,33,27
52,34,65,27
53,1,45,27
54,1,35,27
55,36,61,27
56,1,49,27
57,1,28,27
58,40,106,27
59,34,52,27
60,1,45,27
61,46,88,27
62,1,53,27
63,1,40,27
64,1,55,27
65,63,124,27
66,159,221,27
67,121,161,27
68,176,257,27
69,44,87,27
70,67,129,27
71,141,185,27
72,1,51,27
73,1,46,27
74,1,38,27
75,1,36,27
76,54,89,27
77,90,127,27
78,1,41,27
79,80,131,27
80,118,178,27
81,98,139,27
82,1,52,27
83,189,246,27
84,62,104,27
85,1,31,27
86,1,30,27
87,1,55,27
88,202,278,27
89,1,44,27
90,1,63,27
91,1,27,27
92,109,154,27
93,1,50,27
94,1,39,27
95,1,37,27
96,1,62,27
97,106,166,27
0,90,126,105
1,1,28,105
2,1,48,105
3,82,117,105
4,24,45,105
5,1,23,105
6,1,43,105
7,62,142,105
8,40,81,105
9,27,52,105
10,1,65,105
11,1,64,105
12,63,97,105
13,55,97,105
14,99,132,105
15,168,213,105
16,1,52,105
17,53,93,105
18,1,51,105
19,1,46,105
20,1,66,105
21,1,34,105
22,38,63,105
23,1,25,105
24,1,32,105
25,1,33,105
26,86,148,105
27,1,48,105
28,86,143,105
29,75,124,105
30,108,144,105
31,63,127,105
32,149,200,105
33,1,37,105
34,1,51,105
35,1,56,105
36,33,67,105
37,1,65,105
38,1,43,105
39,44,78,105
40,1,56,105
41,1,28,105
42,1,38,105
43,39,84,105
44,1,62,105
45,1,36,105
46,1,37,105
47,133,196,105
48,149,183,105
49,124,169,105
50,54,94,105
51,21,44,105
52,1,28,105
53,1,62,105
54,1,83,105
55,1,54,105
56,33,59,105
57,1,37,105
58,1,31,105
59,1,51,105
60,1,60,105
61,76,106,105
62,43,79,105
63,41,82,105
64,83,122,105
65,62,92,105
66,1,26,105
67,84,113,105
68,1,59,105
69,1,28,105
70,110,142,105
71,50,103,105
72,246,322,105
73,1,25,105
74,1,49,105
75,1,27,105
76,79,120,105
77,1,32,105
78,33,71,105
79,1,31,105
80,1,54,105
81,1,62,105
82,1,30,105
83,23,46,105
84,43,85,105
85,88,117,105
86,105,165,105
87,95,160,105
88,1,58,105
89,127,177,105
90,178,216,105
91,64,107,105
92,1,25,105
93,1,35,105
94,1,25,105
95,45,67,105
96,52,111,105
0,63,117,162
1,1,45,162
2,46,84,162
3,1,55,162
4,1,88,162
5,1,120,162
6,1,65,162
7,1,54,162
8,1,35,162
9,55,88,162
10,89,126,162
11,41,81,162
12,1,63,162
13,1,39,162
14,1,61,162
15,82,126,162
16,53,93,162
17,1,47,162
18,118,179,162
19,1,53,162
20,147,212,162
21,1,46,162
22,1,53,162
23,30,67,162
24,58,89,162
25,120,162,162
26,20,60,162
27,1,101,162
28,34,71,162
29,262,371,162
30,1,38,162
31,66,117,162
32,137,189,162
33,1,55,162
34,50,110,162
35,1,58,162
36,1,38,162
37,30,70,162
38,126,174,162
39,1,40,162
40,212,316,162
41,51,94,162
42,121,159,162
43,1,37,162
44,1,49,162
45,72,115,162
46,41,86,162
47,22,50,162
48,1,68,162
49,170,210,162
50,134,179,162
51,45,90,162
52,91,128,162
53,160,296,162
54,75,121,162
55,178,235,162
56,1,70,162
57,71,131,162
58,1,46,162
59,1,80,162
60,75,115,162
61,1,43,162
62,116,159,162
63,123,165,162
64,1,38,162
65,91,130,162
66,1,54,162
67,182,263,162
68,50,139,162
69,1,33,162
70,1,59,162
71,107,215,162
72,1,42,162
73,173,272,162
74,1,47,162
75,1,58,162
76,95,164,162
77,1,59,162
78,1,42,162
79,1,43,162
80,47,94,162
81,39,96,162
82,77,134,162
83,1,47,162
84,1,58,162
85,51,117,162
86,46,97,162
87,34,87,162
88,1,38,162
89,31,68,162
90,1,82,162
91,50,125,162
92,67,140,162
93,1,77,162
94,1,49,162
95,63,108,162
96,1,105,162
0,1,71,127
1,1,52,127
2,38,89,127
3,41,63,127
4,65,89,127
5,1,19,127
6,1,30,127
7,1,77,127
8,1,27,127
9,1,66,127
10,1,30,127
11,127,156,127
12,48,81,127
13,36,66,127
14,38,66,127
15,67,117,127
16,1,67,127
17,1,27,127
18,33,57,127
19,48,86,127
20,49,85,127
21,142,179,127
22,1,19,127
23,52,78,127
24,218,261,127
25,173,243,127
26,102,136,127
27,48,84,127
28,42,86,127
29,1,29,127
30,1,35,127
31,1,33,127
32,40,60,127
33,76,109,127
34,1,32,127
35,112,151,127
36,1,30,127
37,1,21,127
38,180,233,127
39,129,155,127
40,40,79,127
41,82,127,127
42,1,27,127
43,1,34,127
44,52,107,127
45,84,120,127
46,1,28,127
47,60,88,127
48,182,233,127
49,1,37,127
50,1,28,127
51,1,32,127
52,1,65,127
53,121,148,127
54,1,39,127
55,112,183,127
56,80,115,127
57,166,193,127
58,66,89,127
59,1,84,127
60,112,143,127
61,1,27,127
62,27,49,127
63,27,55,127
64,56,83,127
65,1,39,127
66,1,52,127
67,53,74,127
68,60,133,127
69,29,49,127
70,1,39,127
71,53,77,127
72,26,46,127
73,1,42,127
74,113,172,127
75,93,123,127
76,1,47,127
77,48,110,127
78,1,42,127
79,1,47,127
80,144,204,127
81,205,270,127
82,162,185,127
83,57,81,127
84,56,84,127
85,88,112,127
86,107,152,127
87,1,34,127
88,186,228,127
89,66,93,127
90,1,42,127
91,1,27,127
92,28,53,127
93,1,33,127
94,1,71,127
95,72,133,127
96,134,188,127
97,39,61,127
98,1,94,127
99,1,34,127
100,56,94,127
101,45,87,127
102,59,126,127
103,1,46,127
104,53,97,127
105,32,58,127
106,26,44,127
107,45,78,127
108,55,98,127
109,1,34,127
110,1,73,127
111,74,139,127
112,1,56,127
113,1,51,127
0,1,62,125
1,118,185,125
2,1,44,125
3,53,108,125
4,1,37,125
5,1,33,125
6,37,64,125
7,63,93,125
8,1,40,125
9,1,77,125
10,78,143,125
11,61,95,125
12,1,34,125
13,1,39,125
14,66,117,125
15,1,54,125
16,1,52,125
17,117,162,125
18,1,28,125
19,1,38,125
20,1,27,125
21,1,62,125
22,1,50,125
23,1,36,125
24,39,76,125
25,92,140,125
26,141,191,125
27,71,166,125
28,51,76,125
29,23,48,125
30,1,61,125
31,1,29,125
32,41,74,125
33,1,40,125
34,41,72,125
35,66,131,125
36,79,111,125
37,1,49,125
38,1,39,125
39,62,100,125
40,1,42,125
41,1,41,125
42,1,26,125
43,38,71,125
44,1,31,125
45,32,71,125
46,104,136,125
47,1,30,125
48,1,36,125
49,80,113,125
50,29,59,125
51,60,90,125
52,1,40,125
53,108,156,125
54,1,44,125
55,36,66,125
56,1,60,125
57,1,37,125
58,1,39,125
59,1,37,125
60,96,152,125
61,1,43,125
62,1,37,125
63,33,69,125
64,1,54,125
65,26,60,125
66,28,70,125
67,149,190,125
68,44,75,125
69,160,193,125
70,1,42,125
71,1,27,125
72,48,70,125
73,1,38,125
74,31,61,125
75,62,102,125
76,34,52,125
77,1,49,125
78,78,107,125
79,1,63,125
80,49,112,125
81,273,333,125
82,1,34,125
83,1,28,125
84,67,106,125
85,193,240,125
86,59,114,125
87,1,34,125
88,1,56,125
89,29,53,125
90,42,75,125
91,140,174,125
92,95,153,125
93,32,61,125
94,161,201,125
95,98,138,125
96,139,176,125
97,1,29,125
98,1,68,125
99,38,70,125
100,26,44,125
0,1,33,118
1,63,88,118
2,79,116,118
3,1,83,118
4,129,191,118
5,60,94,118
6,103,152,118
7,43,78,118
8,45,98,118
9,1,50,118
10,51,102,118
11,1,34,118
12,33,68,118
13,92,184,118
14,39,85,118
15,1,72,118
16,159,210,118
17,1,33,118
18,1,58,118
19,1,50,118
20,1,51,118
21,48,91,118
22,95,133,118
23,116,153,118
24,67,98,118
25,47,109,118
26,1,90,118
27,1,58,118
28,1,41,118
29,60,83,118
30,84,127,118
31,22,37,118
32,54,96,118
33,38,70,118
34,1,132,118
35,1,38,118
36,59,103,118
37,122,199,118
38,84,125,118
39,1,23,118
40,1,50,118
41,58,86,118
42,39,74,118
43,1,43,118
44,36,59,118
45,1,51,118
46,52,101,118
47,44,65,118
48,1,26,118
49,27,47,118
50,1,31,118
51,1,32,118
52,1,45,118
53,1,34,118
54,37,67,118
55,1,45,118
56,1,26,118
57,27,52,118
58,53,85,118
59,56,81,118
60,47,97,118
61,1,33,118
62,1,66,118
63,1,30,118
64,1,47,118
65,91,117,118
66,27,52,118
67,156,197,118
68,1,41,118
69,35,82,118
70,83,119,118
71,1,35,118
72,35,64,118
73,1,44,118
74,1,32,118
75,228,299,118
76,1,36,118
77,129,161,118
78,31,66,118
79,1,47,118
80,54,79,118
81,1,37,118
82,1,47,118
83,79,116,118
84,166,213,118
85,1,55,118
86,102,142,118
87,1,40,118
88,137,170,118
89,1,55,118
90,44,113,118
91,30,55,118
92,162,196,118
93,1,33,118
94,93,128,118
95,99,142,118
96,1,60,118
97,1,24,118
98,1,51,118
99,1,54,118
100,1,40,118
101,83,123,118
102,1,65,118
103,200,270,118
104,37,69,118
105,26,94,118
106,1,34,118
107,41,79,118
108,1,41,118
109,40,87,118
110,98,139,118
111,42,78,118
112,1,25,118
113,1,51,118
114,70,108,118
115,65,100,118
116,160,213,118
117,1,30,118
118,115,158,118
119,42,87,118
120,1,46,118
121,1,34,118
122,1,32,118
123,21,39,118
124,1,35,118
125,1,36,118
126,113,183,118
127,52,91,118
128,1,48,118
129,1,45,118
130,1,30,118
131,68,105,118
132,1,42,118
133,1,90,118
134,1,49,118
0,118,191,103
1,1,43,103
2,1,28,103
3,171,235,103
4,1,41,103
5,1,52,103
6,91,130,103
7,1,20,103
8,1,47,103
9,1,23,103
10,1,51,103
11,30,53,103
12,1,49,103
13,1,48,103
14,37,62,103
15,191,222,103
16,1,41,103
17,89,120,103
18,239,272,103
19,273,315,103
20,1,43,103
21,1,53,103
22,54,92,103
23,200,259,103
24,80,100,103
25,94,115,103
26,310,362,103
27,120,144,103
28,39,65,103
29,1,58,103
30,183,220,103
31,56,102,103
32,54,75,103
33,1,54,103
34,66,91,103
35,69,115,103
36,1,55,103
37,1,43,103
38,68,87,103
